2024-10-13T17:11:41.120-04:00,IdeState,Active,Editor,voting.py,3,18
2024-10-29T13:09:51.995-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:53.008-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:54.018-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:55.027-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:56.038-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:57.049-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:58.060-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:09:59.072-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:00.084-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:01.098-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:02.107-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:03.116-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:04.130-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:05.136-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:06.156-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:07.226-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:08.235-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:09.247-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:10.328-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:11.347-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:12.461-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:13.477-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:14.490-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:15.546-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:16.565-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:17.605-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:18.648-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:19.656-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:20.753-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:21.762-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:22.775-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:23.791-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:24.805-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:25.814-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:26.825-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:27.877-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:28.955-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:29.971-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:30.977-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:31.992-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:33.037-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:34.055-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:35.064-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:36.081-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:37.112-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:38.134-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:39.152-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:40.169-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:41.195-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:42.217-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:43.268-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:44.278-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:45.289-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:46.292-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:47.355-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:48.370-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:49.388-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:50.402-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:51.417-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:52.431-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:53.446-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:54.460-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:55.506-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:56.508-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:57.546-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:58.559-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:10:59.569-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:00.571-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:01.575-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:02.591-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:03.607-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:04.618-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:05.646-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:06.664-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:07.667-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:08.691-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:09.700-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:10.729-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:11.750-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:12.762-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:13.773-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:14.827-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:15.836-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:16.853-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:17.868-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:18.882-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:19.893-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:20.900-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:21.909-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:22.912-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:23.963-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:24.975-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:25.986-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:27.008-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:28.023-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:29.036-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:30.039-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:31.055-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:32.071-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:33.086-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:34.094-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:35.108-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:36.124-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:37.135-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:38.151-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:39.165-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:40.181-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:41.190-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:42.195-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:43.211-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:44.224-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:45.227-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:46.230-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:47.235-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:48.245-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:49.262-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:50.275-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:51.283-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:52.298-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:53.311-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:54.333-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:55.341-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:56.355-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:57.367-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:58.384-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:11:59.398-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:00.412-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:01.423-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:02.426-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:03.427-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:04.441-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:05.458-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:06.471-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:07.488-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:08.490-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:09.501-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:10.505-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:11.520-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:12.522-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:13.536-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:14.550-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:15.597-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:16.696-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:17.703-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:18.822-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:19.944-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:20.961-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:21.970-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:22.980-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:23.996-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:25.013-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:26.022-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:27.035-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:28.051-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:29.065-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:30.080-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:31.091-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:32.096-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:33.110-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:34.122-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:35.139-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:36.145-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:37.154-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:38.164-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:39.178-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:40.189-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:41.198-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:42.214-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:43.227-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:44.239-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:45.247-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:46.258-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:47.271-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:48.331-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:49.373-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:50.380-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:51.391-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:52.407-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:53.423-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:54.440-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:55.451-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:56.465-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:57.477-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:58.488-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:12:59.503-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:00.518-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:01.530-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:02.543-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:03.556-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:04.587-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:05.616-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:06.624-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:07.634-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:08.656-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:09.664-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:10.676-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:11.968-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:12.999-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:14.009-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:15.011-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:16.032-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:17.049-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:18.052-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:19.066-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:20.068-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:21.084-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:22.099-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:23.167-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:24.206-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:25.218-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:26.228-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:27.237-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:28.250-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:29.268-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:30.293-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:31.298-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:32.302-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:33.311-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:34.322-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:35.328-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:36.351-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:37.353-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:38.367-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:39.379-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:40.383-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:41.395-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:42.406-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:43.417-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:44.428-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:45.436-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:46.443-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:47.455-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:48.471-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:49.496-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:50.501-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:51.518-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:52.579-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:53.596-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:54.613-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:55.622-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:56.632-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:57.637-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:58.649-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:13:59.670-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:00.678-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:01.693-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:02.695-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:03.711-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:04.719-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:05.728-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:06.739-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:07.748-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:08.750-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:09.766-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:10.777-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:11.786-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:12.790-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:13.802-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:14.813-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:15.821-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:16.837-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:17.849-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:18.862-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:19.878-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:20.883-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:21.884-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:22.888-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:23.900-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:25.009-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:26.023-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:27.032-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:28.045-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:29.060-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:30.070-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:31.080-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:32.085-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:33.098-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:34.105-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:35.111-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:36.122-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:37.136-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:38.155-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:39.166-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:40.177-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:41.192-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:42.200-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:43.207-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:44.225-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:45.230-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:46.242-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:47.248-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:48.255-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:49.269-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:50.282-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:51.292-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:52.303-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:53.316-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:54.329-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:55.330-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:56.346-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:57.360-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:58.374-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:14:59.389-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:00.391-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:01.403-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:02.413-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:03.425-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:04.438-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:05.449-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:06.460-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:07.475-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:08.486-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:09.501-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:10.523-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:11.532-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:12.548-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:13.556-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:14.565-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:15.580-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:16.593-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:17.604-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:18.615-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:19.622-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:20.636-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:21.651-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:22.663-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:23.680-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:24.689-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:25.759-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:27.294-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:28.306-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:29.327-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:30.329-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:31.369-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:32.393-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:33.409-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:34.422-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:35.437-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:36.442-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:37.454-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:38.467-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:39.470-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:40.487-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:41.515-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:42.527-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:43.542-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:44.546-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:45.563-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:46.576-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:47.588-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:48.599-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:49.603-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:50.618-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:51.622-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:52.630-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:53.644-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:54.717-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:55.735-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:56.748-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:57.977-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:15:59.031-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:16:00.047-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:16:01.109-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:16:02.114-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:16:03.124-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:16:04.135-04:00,IdeState,Active,Project,*,-1,-1
2024-10-29T13:16:05.144-04:00,IdeState,Active,Project,*,-1,-1
